0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,"[0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002, 0.10000000000000002]"
2,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 1]",18,"[0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.08781930778474462, 0.1487227688610215, 0.1487227688610215]"
3,"[2, 2, 3, 3, 3, 3, 3, 1, 1, 3]",24,"[0.12111231055040704, 0.12111231055040704, 0.057927642688096984, 0.057927642688096984, 0.057927642688096984, 0.057927642688096984, 0.057927642688096984, 0.20510476138530204, 0.20510476138530204, 0.057927642688096984]"
4,"[4, 2, 1, 4, 1, 1, 3, 3, 4, 4]",27,"[0.023822859320169774, 0.12856233010030382, 0.21772143491050444, 0.023822859320169774, 0.21772143491050444, 0.21772143491050444, 0.06149096394375201, 0.06149096394375201, 0.023822859320169774, 0.023822859320169774]"
5,"[2, 5, 4, 4, 4, 5, 4, 1, 5, 5]",39,"[0.2726789983020616, 0.0158562120375173, 0.05052796889296172, 0.05052796889296172, 0.05052796889296172, 0.0158562120375173, 0.05052796889296172, 0.4617842779760225, 0.0158562120375173, 0.0158562120375173]"
6,"[2, 4, 2, 4, 1, 4, 4, 1, 2, 1]",25,"[0.11335639372136054, 0.02100516861011192, 0.11335639372136054, 0.02100516861011192, 0.19197004813182358, 0.02100516861011192, 0.02100516861011192, 0.19197004813182358, 0.11335639372136054, 0.19197004813182358]"
7,"[4, 7, 2, 7, 7, 5, 7, 7, 7, 7]",60,"[0.1465122403048719, 0.0024062003038151656, 0.7906672641038683, 0.0024062003038151656, 0.0024062003038151656, 0.04597709346455319, 0.0024062003038151656, 0.0024062003038151656, 0.0024062003038151656, 0.0024062003038151656]"
8,"[5, 8, 8, 1, 1, 3, 3, 1, 1, 1]",32,"[0.006131802397999829, 5.351814793645544e-05, 5.351814793645544e-05, 0.17857795647234231, 0.17857795647234231, 0.050435689472207855, 0.050435689472207855, 0.17857795647234231, 0.17857795647234231, 0.17857795647234231]"
9,"[9, 2, 2, 9, 6, 6, 9, 9, 9, 4]",65,"[3.09495348075216e-05, 0.4514251662797715, 0.4514251662797715, 3.09495348075216e-05, 0.006672462539598954, 0.006672462539598954, 3.09495348075216e-05, 3.09495348075216e-05, 3.09495348075216e-05, 0.0836499946872216]"
10,"[5, 5, 5, 2, 10, 3, 10, 2, 2, 7]",51,"[0.015906140253320003, 0.015906140253320003, 0.015906140253320003, 0.2735376129472163, 2.0520035599985196e-06, 0.13083219230605342, 2.0520035599985196e-06, 0.2735376129472163, 0.2735376129472163, 0.000832444085217625]"
11,"[8, 3, 11, 2, 11, 4, 11, 2, 4, 7]",63,"[0.00017792708908249578, 0.16767910997805296, 2.3308813574026263e-07, 0.3505753643355266, 2.3308813574026263e-07, 0.06496232278278206, 2.3308813574026263e-07, 0.3505753643355266, 0.06496232278278206, 0.0010668894318399914]"
12,"[5, 5, 8, 3, 2, 12, 7, 1, 1, 4]",48,"[0.01124651592096991, 0.01124651592096991, 9.815918122614392e-05, 0.09250555510714223, 0.19340613561815312, 9.231489027359573e-09, 0.0005885837487044132, 0.32753498893825983, 0.32753498893825983, 0.0358385473948255]"
13,"[5, 8, 13, 8, 2, 13, 13, 13, 1, 13]",89,"[0.021124821057302796, 0.0001843766685705112, 1.0083111022932885e-09, 0.0001843766685705112, 0.3632831745429628, 1.0083111022932885e-09, 1.0083111022932885e-09, 1.0083111022932885e-09, 0.6152232460210378, 1.0083111022932885e-09]"
14,"[7, 14, 9, 14, 2, 14, 2, 3, 2, 4]",71,"[0.0008299680408200326, 3.5653764311358805e-11, 1.8697851633124096e-05, 3.5653764311358805e-11, 0.2727239952086847, 3.5653764311358805e-11, 0.2727239952086847, 0.13044304146392877, 0.2727239952086847, 0.05053630691060256]"
15,"[5, 15, 5, 7, 15, 15, 2, 2, 10, 5]",81,"[0.026704816498352216, 2.29056001237631e-12, 0.026704816498352216, 0.0013975902504842648, 2.29056001237631e-12, 2.29056001237631e-12, 0.45924225756955833, 0.45924225756955833, 3.4451084707547566e-06, 0.026704816498352216]"
16,"[2, 3, 16, 16, 16, 10, 10, 7, 16, 7]",103,"[0.6736735865584471, 0.32221598806278695, 1.0383700731680103e-13, 1.0383700731680103e-13, 1.0383700731680103e-13, 5.053713026886939e-06, 5.053713026886939e-06, 0.0020501589761483295, 1.0383700731680103e-13, 0.0020501589761483295]"
17,"[17, 2, 17, 3, 5, 17, 3, 5, 17, 2]",88,"[1.2555759735624453e-15, 0.3254262061292846, 1.2555759735624453e-15, 0.15565034557039784, 0.018923448300315015, 1.2555759735624453e-15, 0.15565034557039784, 0.018923448300315015, 1.2555759735624453e-15, 0.3254262061292846]"
18,"[6, 6, 3, 5, 5, 18, 4, 3, 18, 18]",86,"[0.011478005762597101, 0.011478005762597101, 0.37141858143282824, 0.045155828583378216, 0.045155828583378216, 6.074763621428904e-17, 0.14389516844239267, 0.37141858143282824, 6.074763621428904e-17, 6.074763621428904e-17]"
19,"[19, 19, 19, 19, 5, 12, 8, 8, 2, 19]",130,"[1.2129911557554608e-18, 1.2129911557554608e-18, 1.2129911557554608e-18, 1.2129911557554608e-18, 0.0549014985018035, 4.506485249000459e-08, 0.0004791782787571637, 0.0004791782787571637, 0.9441400998758297, 1.2129911557554608e-18]"
20,"[20, 20, 2, 2, 13, 13, 20, 2, 6, 5]",103,"[5.561748188855794e-21, 5.561748188855794e-21, 0.3254222505718717, 0.3254222505718717, 9.032261639909271e-10, 9.032261639909271e-10, 5.561748188855794e-21, 0.3254222505718717, 0.004810028192241036, 0.018923218285691754]"
21,"[6, 3, 6, 3, 9, 9, 6, 3, 21, 1]",67,"[0.004658507866817742, 0.15074538376042906, 0.004658507866817742, 0.15074538376042906, 2.160801211239992e-05, 2.160801211239992e-05, 0.004658507866817742, 0.15074538376042906, 5.804147483332451e-23, 0.5337451090940347]"
22,"[22, 22, 22, 22, 15, 15, 15, 22, 14, 7]",176,"[5.281616557779597e-22, 5.281616557779597e-22, 5.281616557779597e-22, 5.281616557779597e-22, 1.6389352329286271e-09, 1.6389352329286271e-09, 1.6389352329286271e-09, 5.281616557779597e-22, 4.295799458641203e-08, 0.9999999521251998]"
23,"[10, 15, 23, 23, 15, 3, 3, 23, 5, 5]",125,"[6.992001260262669e-06, 4.64879368217214e-12, 1.0591154241025019e-26, 1.0591154241025019e-26, 4.64879368217214e-12, 0.4457978881320817, 0.4457978881320817, 1.0591154241025019e-26, 0.054198615862639375, 0.054198615862639375]"
24,"[11, 11, 3, 4, 24, 24, 4, 24, 24, 24]",153,"[7.832151519666616e-07, 7.832151519666616e-07, 0.5634298767975008, 0.21828427838609757, 7.665281719995725e-29, 7.665281719995725e-29, 0.21828427838609757, 7.665281719995725e-29, 7.665281719995725e-29, 7.665281719995725e-29]"
25,"[25, 4, 7, 16, 4, 7, 25, 25, 7, 7]",127,"[7.8851127272239e-31, 0.4840990846610635, 0.00795045766936758, 4.0267693422342153e-13, 0.4840990846610635, 0.00795045766936758, 7.8851127272239e-31, 7.8851127272239e-31, 0.00795045766936758, 0.00795045766936758]"
26,"[5, 17, 12, 3, 9, 9, 3, 3, 17, 17]",95,"[0.03894361718846999, 2.583919658270867e-15, 3.1966128647070654e-08, 0.320321506786146, 4.591524347768548e-05, 4.591524347768548e-05, 0.320321506786146, 0.320321506786146, 2.583919658270867e-15, 2.583919658270867e-15]"
27,"[4, 18, 6, 6, 6, 12, 6, 1, 17, 2]",78,"[0.06307221161762681, 2.6626938263824716e-17, 0.005031045977729888, 0.005031045977729888, 0.005031045977729888, 1.6246485189951934e-08, 0.005031045977729888, 0.576428388876992, 1.3132529410617347e-15, 0.3403751993479751]"
28,"[3, 3, 8, 4, 17, 1, 1, 5, 5, 8]",55,"[0.102943055967896, 0.102943055967896, 0.00010923458677721725, 0.03988224908223664, 8.304050160937522e-16, 0.36449111254630157, 0.36449111254630157, 0.012515472357906541, 0.012515472357906541, 0.00010923458677721725]"
29,"[9, 2, 18, 13, 13, 2, 1, 17, 4, 17]",96,"[1.7675108399041136e-05, 0.2578064193104128, 2.0167731445022823e-17, 7.155549528551752e-10, 7.155549528551752e-10, 0.2578064193104128, 0.4365974348598837, 9.946818658719898e-16, 0.04777204997977982, 9.946818658719898e-16]"
30,"[2, 5, 7, 9, 1, 5, 5, 1, 9, 2]",46,"[0.17970591378152978, 0.010449851624286955, 0.0005468905113057701, 1.2320567946032474e-05, 0.30433354295844084, 0.010449851624286955, 0.010449851624286955, 0.30433354295844084, 1.2320567946032474e-05, 0.17970591378152978]"
31,"[2, 2, 4, 4, 4, 2, 4, 11, 1, 18]",52,"[0.1840022036267178, 0.1840022036267178, 0.03409597981135356, 0.03409597981135356, 0.03409597981135356, 0.1840022036267178, 0.03409597981135356, 1.2233811892841434e-07, 0.3116093475363134, 1.439416069608382e-17]"
32,"[9, 2, 2, 3, 3, 9, 19, 9, 2, 19]",77,"[1.7327037573656387e-05, 0.2527295116540088, 0.2527295116540088, 0.1208797419626263, 0.1208797419626263, 1.7327037573656387e-05, 3.2469615735527703e-19, 1.7327037573656387e-05, 0.2527295116540088, 3.2469615735527703e-19]"
33,"[3, 6, 3, 6, 3, 19, 13, 13, 19, 2]",87,"[0.19407836245334326, 0.005997633597224199, 0.19407836245334326, 0.005997633597224199, 0.19407836245334326, 5.213156273438168e-19, 1.1262344773326552e-09, 1.1262344773326552e-09, 5.213156273438168e-19, 0.40576964319305275]"
34,"[20, 6, 20, 2, 8, 2, 2, 20, 12, 12]",104,"[5.6680700039408415e-21, 0.004901979663369131, 5.6680700039408415e-21, 0.3316432233982197, 0.0001683184825751354, 0.3316432233982197, 0.3316432233982197, 5.6680700039408415e-21, 1.582969830824471e-08, 1.582969830824471e-08]"
35,"[1, 13, 2, 5, 21, 2, 4, 5, 5, 5]",63,"[0.4119046467286597, 6.750850704501828e-10, 0.24322557484680632, 0.014143503209755033, 4.4792079176914596e-23, 0.24322557484680632, 0.04507019006362268, 0.014143503209755033, 0.014143503209755033, 0.014143503209755033]"
36,"[7, 3, 7, 5, 5, 21, 5, 13, 6, 21]",93,"[0.004517802437695809, 0.71004648579472, 0.004517802437695809, 0.08632507634671227, 0.08632507634671227, 2.733891029209944e-22, 0.08632507634671227, 4.120391488789221e-09, 0.02194267616936, 2.733891029209944e-22]"
37,"[22, 14, 14, 3, 3, 10, 6, 5, 5, 2]",84,"[7.699111915677543e-25, 6.262067766102645e-11, 6.262067766102645e-11, 0.2291043263006661, 0.2291043263006661, 3.5933273370538585e-06, 0.007080046365398526, 0.027853737543861175, 0.027853737543861175, 0.4790002324929684]"
38,"[4, 23, 22, 22, 2, 13, 2, 8, 8, 2]",106,"[0.058155548954279934, 3.566267047066673e-27, 5.044474337217868e-25, 5.044474337217868e-25, 0.3138419608386132, 8.71084475291726e-10, 0.3138419608386132, 0.00015928382939798679, 0.00015928382939798679, 0.3138419608386132]"
39,"[14, 2, 10, 2, 2, 10, 2, 3, 5, 6]",56,"[2.8724472393458525e-11, 0.21972021812321849, 1.6482803404426065e-06, 0.21972021812321849, 0.21972021812321849, 1.6482803404426065e-06, 0.21972021812321849, 0.10509149919565923, 0.01277667289811576, 0.0032476588239457706]"
40,"[23, 7, 13, 13, 23, 1, 13, 23, 1, 4]",121,"[3.1782110248773874e-27, 0.0008511731136053039, 7.762992076683762e-10, 7.762992076683762e-10, 3.1782110248773874e-27, 0.4736606760939729, 7.762992076683762e-10, 3.1782110248773874e-27, 0.4736606760939729, 0.05182747236955125]"
41,"[23, 2, 5, 9, 23, 2, 5, 5, 2, 4]",80,"[3.382103301093826e-27, 0.29763501099759027, 0.017307397612406822, 2.040574124105888e-05, 3.382103301093826e-27, 0.29763501099759027, 0.017307397612406822, 0.017307397612406822, 0.29763501099759027, 0.055152368428767466]"
42,"[5, 24, 3, 10, 10, 3, 5, 5, 5, 5]",75,"[0.046618341206034405, 5.216688153513537e-29, 0.38344813289220553, 6.014092708382945e-06, 6.014092708382945e-06, 0.38344813289220553, 0.046618341206034405, 0.046618341206034405, 0.046618341206034405, 0.046618341206034405]"
43,"[3, 16, 24, 24, 24, 24, 24, 24, 4, 6]",173,"[0.7050576958689214, 2.2721119943446807e-13, 9.592082511500784e-29, 9.592082511500784e-29, 9.592082511500784e-29, 9.592082511500784e-29, 9.592082511500784e-29, 9.592082511500784e-29, 0.2731537973067509, 0.021788506824100527]"
44,"[15, 3, 3, 13, 8, 8, 2, 3, 24, 15]",94,"[2.047572787513625e-12, 0.19635279319253157, 0.19635279319253157, 1.139432972427104e-09, 0.0002083532106685035, 0.0002083532106685035, 0.41052491285754006, 0.19635279319253157, 2.671316410985697e-29, 2.047572787513625e-12]"
45,"[4, 4, 11, 4, 25, 1, 25, 1, 1, 11]",87,"[0.032875755805317076, 0.032875755805317076, 1.1795989280334815e-07, 0.032875755805317076, 5.354875659372647e-32, 0.3004574988880877, 5.354875659372647e-32, 0.3004574988880877, 0.3004574988880877, 1.1795989280334815e-07]"
46,"[5, 5, 12, 26, 2, 7, 4, 4, 1, 16]",82,"[0.018266231553401263, 0.018266231553401263, 1.499348930294233e-08, 3.562115524683057e-34, 0.3141240613426385, 0.0009559589047802244, 0.05820782274720434, 0.05820782274720434, 0.5319718561578323, 4.841766562743058e-14]"
47,"[5, 6, 17, 2, 6, 8, 6, 6, 10, 8]",74,"[0.05199852806719732, 0.013217328161741529, 3.4501165678508273e-15, 0.8942177685941866, 0.013217328161741529, 0.00045384125856468515, 0.013217328161741529, 0.013217328161741529, 6.708174516837967e-06, 0.00045384125856468515]"
48,"[6, 3, 27, 3, 8, 4, 8, 26, 26, 26]",137,"[0.012767546129127949, 0.4131470195904411, 2.980930657232207e-36, 0.4131470195904411, 0.00043839716568424983, 0.1600616203586213, 0.00043839716568424983, 9.795212325009264e-34, 9.795212325009264e-34, 9.795212325009264e-34]"
49,"[27, 3, 14, 14, 3, 3, 14, 2, 27, 2]",109,"[1.0046895689643738e-36, 0.13924661414856318, 3.806002916131378e-11, 3.806002916131378e-11, 0.13924661414856318, 0.13924661414856318, 3.806002916131378e-11, 0.2911300787200652, 1.0046895689643738e-36, 0.2911300787200652]"
50,"[11, 3, 11, 3, 13, 6, 18, 9, 13, 27]",114,"[6.844169329021101e-07, 0.4923563432281168, 6.844169329021101e-07, 0.4923563432281168, 2.8571381264113882e-09, 0.015215364086046955, 8.052769980122402e-17, 7.057490957731598e-05, 2.8571381264113882e-09, 3.5524402893342176e-36]"
51,"[28, 14, 2, 2, 28, 5, 5, 10, 19, 10]",123,"[4.0196445471192866e-39, 6.177344700306513e-11, 0.47251956672414025, 0.47251956672414025, 4.0196445471192866e-39, 0.02747688853379921, 0.02747688853379921, 3.5447111738669623e-06, 6.070730979789598e-19, 3.5447111738669623e-06]"
52,"[3, 3, 29, 20, 28, 4, 28, 28, 8, 8]",159,"[0.41849011139222514, 0.41849011139222514, 1.4861530761635115e-41, 1.495380496667108e-20, 7.443128003277713e-39, 0.16213164359724036, 7.443128003277713e-39, 7.443128003277713e-39, 0.00044406680915454514, 0.00044406680915454514]"
53,"[29, 29, 6, 6, 6, 19, 6, 19, 2, 19]",141,"[1.6037227612118038e-41, 1.6037227612118038e-41, 0.013955768612554919, 0.013955768612554919, 0.013955768612554919, 1.213038467819436e-18, 0.013955768612554919, 1.213038467819436e-18, 0.9441769255497804, 1.213038467819436e-18]"
54,"[8, 4, 7, 15, 4, 7, 29, 29, 3, 7]",113,"[0.0005911545595040402, 0.2158343257737971, 0.003544691004451064, 5.809519255169587e-12, 0.2158343257737971, 0.003544691004451064, 1.9784098900966529e-41, 1.9784098900966529e-41, 0.557106120873739, 0.003544691004451064]"
55,"[8, 4, 5, 16, 4, 21, 10, 1, 21, 7]",97,"[0.0002387448541201415, 0.08716727933929115, 0.027354015889006506, 7.25063399645083e-14, 0.08716727933929115, 8.662940343251641e-23, 3.5288597416196933e-06, 0.7966375857715465, 8.662940343251641e-23, 0.0014315659469304378]"
56,"[8, 1, 1, 16, 16, 5, 5, 1, 16, 1]",70,"[7.365265039657726e-05, 0.24576223774054126, 0.24576223774054126, 2.2368164242207974e-14, 2.2368164242207974e-14, 0.008438698193685791, 0.008438698193685791, 0.24576223774054126, 2.2368164242207974e-14, 0.24576223774054126]"
